x_lambda_over_NA,PSF_1,PSF_2,sum
-0.8015,0.0037160279308044225,0.3423275402720651,0.3460435682028695
-0.79975,0.0036872050103880284,0.3468443139757607,0.35053151898614876
-0.7979999999999999,0.003657487391134756,0.3513829894256717,0.3550404768168064
-0.79625,0.003626886633919207,0.355943165190302,0.3595700518242212
-0.7945,0.003595414833941591,0.36052443374631304,0.36411984858025465
-0.79275,0.003563084619720551,0.36512638152907567,0.3686894661487963
-0.7909999999999999,0.003529909151842375,0.3697485889847833,0.37327849813662567
-0.78925,0.0034959021214655654,0.3743906306241201,0.37788653274558565
-0.7875,0.0034610777485792736,0.37905207507747635,0.38251315282605564
-0.78575,0.0034254507800147186,0.3837324851517015,0.3871579359317162
-0.784,0.003389036487208316,0.3884314178883876,0.39182045437559593
-0.78225,0.003351850663715815,0.3931484246236734,0.3965002752873892
-0.7805,0.003313909622476384,0.39788305104955923,0.40119696067203564
-0.7787499999999999,0.0032752301928261167,0.4026348372767226,0.4059100674695488
-0.777,0.003235829717260112,0.4074033178988255,0.4106391476160856
-0.77525,0.0031957260479427456,0.4121880220583022,0.41538374810624495
-0.7735,0.003154937542965687,0.41698847351361157,0.42014341105657727
-0.7717499999999999,0.0031134830623531402,0.421804190707953,0.42491767377030615
-0.77,0.0030713819638143814,0.42663468683942013,0.42970606880323453
-0.76825,0.0030286540982431614,0.43147946993259445,0.43450812403083755
-0.7665,0.002985319804964176,0.43633804291155,0.4393233627165142
-0.7647499999999999,0.0029413999067265948,0.44120990367427154,0.44415130358099814
-0.763,0.0028969157044447776,0.4460945451684617,0.4489914608729065
-0.76125,0.0028518889716866165,0.45099145546872765,0.45384334444041424
-0.7595,0.002806341948909826,0.4559001178551301,0.4587064598040399
-0.7577499999999999,0.0027602973374466194,0.4608200108930836,0.46358030823053026
-0.756,0.0027137782932376044,0.46575060851458744,0.46846438680782504
-0.75425,0.002666808420315369,0.47069138010078077,0.4733581885210961
-0.7525,0.0026194117640388147,0.47564179056579003,0.4782612023298289
-0.75075,0.002571612804079095,0.48060130044186966,0.4831729132459488
-0.749,0.0025234364471581508,0.4855693659658111,0.4880928024129692
-0.74725,0.0024749080195411795,0.49054543916659765,0.49302034718613885
-0.7454999999999999,0.002426053259284209,0.49552896795429935,0.49795502121358365
-0.74375,0.0023768983082381335,0.50051939621018,0.5028962945184182
-0.742,0.0023274697038108763,0.5055161638780052,0.5078436335818161
-0.74025,0.002277794370489136,0.5105187070565249,0.512796501427014
-0.7384999999999999,0.002227899611121518,0.5155264580931196,0.517754357704241
-0.73675,0.002177813097964921,0.5205388456785873,0.5227166587765523
-0.735,0.0021275628634960715,0.5255552949430494,0.5276828578065454
-0.73325,0.002077177290990298,0.5305752275529584,0.5326524048439487
-0.7314999999999999,0.0020266851048697846,0.5355980618091852,0.537624746914055
-0.72975,0.0019761153608234623,0.5406232127461702,0.5425993281069937
-0.728,0.0019254974357010598,0.5456500922321095,0.5475755896678105
-0.72625,0.0018748610171838347,0.5506781090701569,0.5525529700873408
-0.7245,0.0018242360932344635,0.5557066691006273,0.5575309051938617
-0.72275,0.0017736529413290075,0.5607351753041718,0.5625088282455009
-0.721,0.0017231421174737486,0.5657630279058992,0.567486170023373
-0.71925,0.0016727344450097202,0.5707896244804368,0.5724623589254466
-0.7175,0.001622461003208269,0.5758143600578873,0.5774368210610956
-0.71575,0.0015723531156605329,0.5808366272306767,0.5824089803463373
-0.714,0.0015224423384643604,0.5858558162612552,0.5873782585997196
-0.7122499999999999,0.0014727604482119689,0.5908713151906395,0.5923440756388515
-0.7105,0.0014233394297817764,0.5958825099477623,0.597305849377544
