x_over_sigma,two_source_signal,single_gaussian_fit,residual
-4.536480686695279,0.04008042879330681,0.2138412759576593,-0.1737608471643525
-4.516452074391989,0.042160753306986536,0.21622081744815155,-0.174060064141165
-4.496423462088698,0.04433126761856531,0.2186161326802269,-0.17428486506166158
-4.476394849785407,0.04659482901813255,0.22102716052889482,-0.17443233151076226
-4.456366237482117,0.04895432648121929,0.2234538368727537,-0.17449951039153438
-4.436337625178827,0.05141267753493919,0.22589609457357293,-0.17448341703863374
-4.416309012875537,0.05397282490611562,0.22835386345639325,-0.17438103855027762
-4.3962804005722464,0.05663773294862308,0.23082707029015515,-0.17418933734153208
-4.376251788268956,0.059410383847667184,0.2333156387688699,-0.17390525492120273
-4.356223175965665,0.062293773599257266,0.23581948949334205,-0.17352571589408478
-4.336194563662374,0.06529090776368154,0.23833853995345664,-0.1730476321897751
-4.316165951359084,0.0684047969923901,0.24087270451104048,-0.17246790751865038
-4.296137339055794,0.07163845232831051,0.2434218943833108,-0.1717834420550003
-4.276108726752504,0.07499488028027518,0.24598601762692102,-0.17099113734664584
-4.2560801144492135,0.0784770776729198,0.24856497912261524,-0.17008790144969543
-4.236051502145923,0.08208802627412178,0.25115868056050195,-0.16907065428638018
-4.216022889842632,0.08583068720278632,0.2537670204259588,-0.16793633322317247
-4.1959942775393415,0.08970799512054586,0.2563898939861783,-0.16668189886563242
-4.175965665236052,0.09372285221172605,0.2590271932773649,-0.16530434106563885
-4.155937052932761,0.09787812195673964,0.2616788070925965,-0.16380068513585685
-4.135908440629471,0.1021766227048917,0.26434462097035544,-0.16216799826546374
-4.115879828326181,0.10662112105343322,0.2670245171837465,-0.16040339613031326
-4.09585121602289,0.111214325040549,0.2697183747304047,-0.1585040496898557
-4.075822603719599,0.11595887716084999,0.27242606932310964,-0.15646719216225966
-4.055793991416309,0.12085734721281491,0.2751474733811109,-0.154290126168296
-4.035765379113019,0.12591222498852184,0.2778824560221773,-0.15197023103365548
-4.015736766809728,0.13112591281690478,0.28063088305537986,-0.1495049702384751
-3.995708154506438,0.13650071797266322,0.2833926169746144,-0.14689189900195115
-3.9756795422031472,0.1420388449638562,0.2861675169528781,-0.14412867198902193
-3.955650929899857,0.14774238771209075,0.28895543883730535,-0.1412130511252146
-3.9356223175965663,0.15361332164010683,0.29175623514497306,-0.13814291350486624
-3.915593705293276,0.15965349568241927,0.29456975505948424,-0.13491625937706497
-3.895565092989986,0.16586462423553952,0.29739584442833955,-0.13153122019280003
-3.875536480686695,0.17224827906512463,0.30023434576110203,-0.1279860666959774
-3.855507868383405,0.1788058811882151,0.3030850982283671,-0.12427921704015199
-3.8354792560801143,0.1855386927495051,0.30594793766154343,-0.12040924491203833
-3.815450643776824,0.19244780891133362,0.30882269655345274,-0.11637488764211912
-3.7954220314735334,0.19953414977780815,0.3117092040597566,-0.11217505428194846
-3.775393419170243,0.20679845237413882,0.3146072860012184,-0.10780883362707958
-3.755364806866953,0.21424126270290092,0.31751676486680525,-0.10327550216390433
-3.7353361945636623,0.22186292789952164,0.32043745981763977,-0.09857453191811813
-3.715307582260372,0.22966358850982393,0.32336918669180564,-0.09370559818198171
-3.6952789699570814,0.23764317091293977,0.32631175801001583,-0.08866858709707606
-3.675250357653791,0.24580137991331746,0.32926498298214824,-0.08346360306883077
-3.655221745350501,0.25413769152591476,0.3322286675146551,-0.07809097598874032
-3.6351931330472103,0.2626513459789503,0.33520261421885217,-0.07255126823990188
-3.61516452074392,0.2713413409588141,0.33818662242009323,-0.0668452814612791
-3.5951359084406294,0.280206425121886,0.3411804881678344,-0.060974063045948435
-3.575107296137339,0.2892450918980769,0.3441840042465946,-0.05493891234851772
-3.5550786838340485,0.29845557361091796,0.3471969601878163,-0.04874138657689836
-3.5350500715307582,0.30783583593891617,0.35021914228262896,-0.04238330634371279
-3.515021459227468,0.3173835727427468,0.3532503335955243,-0.03586676085277751
-3.4949928469241773,0.32709620128258055,0.35629031397894195,-0.029194112696361407
-3.474964234620887,0.33697085784951175,0.35933886008877214,-0.022368002239260387
-3.4549356223175964,0.347004393834622,0.362395745400779,-0.015391351566157008
-3.434907010014306,0.35719337225868697,0.3654607402279449,-0.008267367969257922
-3.4148783977110155,0.36753406478493245,0.368533611738742,-0.0009995469538095492
-3.3948497854077253,0.3780224492365327,0.37161412397633115,0.006408325260201575
-3.374821173104435,0.388654207639761,0.3747020378786909,0.01395216976107011
-3.3547925608011444,0.39942472481280705,0.37779711129967913,0.02162761351312792
-3.334763948497854,0.4103290875193081,0.38089909903102775,0.029429988488280323
-3.3147353361945635,0.4213620842045725,0.38400775282527316,0.03735433137929933
-3.2947067238912733,0.4325182053313177,0.3871228214196218,0.0453953839116959
-3.274678111587983,0.4437916443305135,0.39024405056075284,0.05354759376976065
-3.2546494992846924,0.45517629918158625,0.393371183030558,0.06180511615102824
-3.234620886981402,0.46666577463484177,0.3965039586728171,0.07016181596202464
-3.2145922746781115,0.4782533850874804,0.399642114420812,0.0786112706666684
-3.1945636623748213,0.4899321581230083,0.40278538432587474,0.08714677379713354
-3.1745350500715306,0.5016948387222324,0.40593349958687197,0.09576133913536045
